transaction_id,transaction_day,transaction_month,transaction_year,transaction_time,transaction_qty,store_id,product_id,unit_price,product_category,product_type,product_detail
135064,18,6,2023,13:37:04,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
135074,18,6,2023,13:43:05,2,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
135079,18,6,2023,13:46:46,1,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135091,18,6,2023,14:07:59,2,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
135113,18,6,2023,14:24:13,2,8,38,3.75,Coffee,Barista Espresso,Latte
135118,18,6,2023,14:30:26,2,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
135119,18,6,2023,14:32:45,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
135123,18,6,2023,14:36:23,2,8,38,3.75,Coffee,Barista Espresso,Latte
135130,18,6,2023,14:43:14,2,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
135141,18,6,2023,14:47:27,1,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
135149,18,6,2023,14:57:28,2,8,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
135162,18,6,2023,15:19:36,2,8,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
135163,18,6,2023,15:22:53,2,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
135165,18,6,2023,15:26:16,2,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135166,18,6,2023,15:28:19,2,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
135173,18,6,2023,15:37:40,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
135176,18,6,2023,15:38:25,1,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
135180,18,6,2023,15:41:01,1,8,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
135199,18,6,2023,15:52:17,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
135202,18,6,2023,15:55:42,2,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
135203,18,6,2023,15:56:11,2,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
135206,18,6,2023,16:04:14,1,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135211,18,6,2023,16:10:36,2,8,38,3.75,Coffee,Barista Espresso,Latte
135223,18,6,2023,16:16:15,1,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
135245,18,6,2023,16:38:54,2,8,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
135259,18,6,2023,16:48:32,2,8,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
135260,18,6,2023,16:49:56,1,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
135271,18,6,2023,16:59:51,2,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
135274,18,6,2023,17:03:47,2,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
135284,18,6,2023,17:08:29,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
135285,18,6,2023,17:09:00,1,8,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
135291,18,6,2023,17:11:57,1,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
135292,18,6,2023,17:12:39,1,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
135298,18,6,2023,17:22:31,1,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
135304,18,6,2023,17:26:37,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
135318,18,6,2023,17:38:08,2,8,37,3,Coffee,Barista Espresso,Espresso shot
135321,18,6,2023,17:39:26,2,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
135322,18,6,2023,17:40:11,1,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
135331,18,6,2023,17:52:03,2,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
135342,18,6,2023,17:59:18,1,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
135352,18,6,2023,18:16:37,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
135357,18,6,2023,18:20:11,2,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135367,18,6,2023,18:46:03,2,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
135370,18,6,2023,18:55:02,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
135379,18,6,2023,19:23:01,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
135383,18,6,2023,19:29:26,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
135390,18,6,2023,19:39:47,2,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
135391,18,6,2023,19:41:51,1,8,37,3,Coffee,Barista Espresso,Espresso shot
135395,18,6,2023,19:49:07,2,8,37,3,Coffee,Barista Espresso,Espresso shot
135404,18,6,2023,19:56:43,1,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
135435,19,6,2023,6:30:26,2,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
135445,19,6,2023,6:33:30,2,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
135453,19,6,2023,6:35:02,1,8,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
135463,19,6,2023,6:40:19,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
135464,19,6,2023,6:40:19,2,8,38,3.75,Coffee,Barista Espresso,Latte
135482,19,6,2023,6:48:36,1,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135486,19,6,2023,6:51:11,1,8,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
135487,19,6,2023,6:51:55,2,8,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
135488,19,6,2023,6:51:59,2,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
135491,19,6,2023,6:52:28,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
135493,19,6,2023,6:52:49,2,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
135494,19,6,2023,6:52:53,1,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
135497,19,6,2023,6:52:57,2,8,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
135499,19,6,2023,6:53:42,2,8,38,3.75,Coffee,Barista Espresso,Latte
135501,19,6,2023,6:53:48,2,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
135503,19,6,2023,6:54:53,1,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
135511,19,6,2023,7:00:12,1,8,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
135516,19,6,2023,7:01:41,1,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
135525,19,6,2023,7:04:40,1,8,38,3.75,Coffee,Barista Espresso,Latte
135527,19,6,2023,7:05:30,1,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
135536,19,6,2023,7:09:59,2,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
135542,19,6,2023,7:11:51,2,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
135560,19,6,2023,7:21:21,2,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
135578,19,6,2023,7:25:12,2,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
135590,19,6,2023,7:29:01,1,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
135593,19,6,2023,7:29:43,2,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
135594,19,6,2023,7:29:59,1,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135615,19,6,2023,7:34:51,2,8,37,3,Coffee,Barista Espresso,Espresso shot
135617,19,6,2023,7:35:23,1,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
135620,19,6,2023,7:36:35,1,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
135622,19,6,2023,7:37:51,1,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
135638,19,6,2023,7:42:19,2,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135648,19,6,2023,7:46:29,2,8,38,3.75,Coffee,Barista Espresso,Latte
135651,19,6,2023,7:48:31,2,8,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
135653,19,6,2023,7:49:56,2,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
135655,19,6,2023,7:50:20,2,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135663,19,6,2023,7:51:57,2,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
135668,19,6,2023,7:54:08,1,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
135674,19,6,2023,7:54:46,2,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
135680,19,6,2023,8:00:41,1,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
135683,19,6,2023,8:02:38,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
135688,19,6,2023,8:04:14,2,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
135698,19,6,2023,8:04:57,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
135710,19,6,2023,8:08:55,2,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
135711,19,6,2023,8:09:43,1,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
135722,19,6,2023,8:11:57,1,8,37,3,Coffee,Barista Espresso,Espresso shot
135735,19,6,2023,8:15:48,2,8,39,4.25,Coffee,Barista Espresso,Latte Rg
135749,19,6,2023,8:18:05,1,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
135761,19,6,2023,8:20:50,1,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
135769,19,6,2023,8:22:43,1,8,39,4.25,Coffee,Barista Espresso,Latte Rg
135775,19,6,2023,8:23:56,1,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135781,19,6,2023,8:25:31,1,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
135791,19,6,2023,8:29:44,2,8,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
135803,19,6,2023,8:33:11,2,8,39,4.25,Coffee,Barista Espresso,Latte Rg
135806,19,6,2023,8:33:11,1,8,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
135831,19,6,2023,8:41:26,2,8,39,4.25,Coffee,Barista Espresso,Latte Rg
135855,19,6,2023,8:51:51,2,8,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
135874,19,6,2023,9:00:57,1,8,40,3.75,Coffee,Barista Espresso,Cappuccino
135893,19,6,2023,9:06:15,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
135923,19,6,2023,9:15:55,2,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135924,19,6,2023,9:16:41,1,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
135927,19,6,2023,9:17:32,1,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
135931,19,6,2023,9:18:18,1,8,37,3,Coffee,Barista Espresso,Espresso shot
135937,19,6,2023,9:20:15,2,8,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
135953,19,6,2023,9:23:04,2,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
135956,19,6,2023,9:24:01,2,8,39,4.25,Coffee,Barista Espresso,Latte Rg
135969,19,6,2023,9:31:04,2,8,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
135970,19,6,2023,9:31:09,1,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
135978,19,6,2023,9:32:56,2,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
136001,19,6,2023,9:41:40,1,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
136002,19,6,2023,9:41:53,1,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
136006,19,6,2023,9:44:53,1,8,37,3,Coffee,Barista Espresso,Espresso shot
136010,19,6,2023,9:45:45,2,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
136011,19,6,2023,9:46:39,1,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
136017,19,6,2023,9:50:59,2,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
136023,19,6,2023,9:52:19,2,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
136025,19,6,2023,9:52:22,2,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
136062,19,6,2023,10:07:28,2,8,37,3,Coffee,Barista Espresso,Espresso shot
136076,19,6,2023,10:11:31,1,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
136092,19,6,2023,10:17:33,2,8,37,3,Coffee,Barista Espresso,Espresso shot
136118,19,6,2023,10:25:28,1,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
136119,19,6,2023,10:25:30,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
136121,19,6,2023,10:26:04,2,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
136132,19,6,2023,10:28:57,2,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
136156,19,6,2023,10:36:14,1,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
136166,19,6,2023,10:39:42,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
136167,19,6,2023,10:39:43,1,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
136171,19,6,2023,10:41:33,2,8,39,4.25,Coffee,Barista Espresso,Latte Rg
136188,19,6,2023,10:46:05,2,8,37,3,Coffee,Barista Espresso,Espresso shot
136191,19,6,2023,10:47:39,1,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
136201,19,6,2023,10:50:44,1,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
136227,19,6,2023,10:59:17,2,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
136241,19,6,2023,11:06:53,2,8,39,4.25,Coffee,Barista Espresso,Latte Rg
136245,19,6,2023,11:08:59,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
136269,19,6,2023,11:21:33,1,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
136273,19,6,2023,11:22:54,1,8,39,4.25,Coffee,Barista Espresso,Latte Rg
136275,19,6,2023,11:23:46,2,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
136310,19,6,2023,11:59:21,2,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
136313,19,6,2023,12:02:51,1,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
136314,19,6,2023,12:05:35,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
136320,19,6,2023,12:11:26,2,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
136321,19,6,2023,12:11:52,1,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
136334,19,6,2023,12:22:27,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
136337,19,6,2023,12:23:03,2,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
136340,19,6,2023,12:23:19,1,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
136343,19,6,2023,12:25:09,1,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
136349,19,6,2023,12:27:58,1,8,39,4.25,Coffee,Barista Espresso,Latte Rg
136359,19,6,2023,12:32:29,1,8,39,4.25,Coffee,Barista Espresso,Latte Rg
136365,19,6,2023,12:36:27,2,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
136368,19,6,2023,12:37:11,1,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
136377,19,6,2023,12:49:46,2,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
136382,19,6,2023,12:58:30,2,8,39,4.25,Coffee,Barista Espresso,Latte Rg
136396,19,6,2023,13:19:01,2,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
136401,19,6,2023,13:22:39,2,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
136412,19,6,2023,13:38:39,1,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
136413,19,6,2023,13:41:25,2,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
136428,19,6,2023,13:54:14,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
136430,19,6,2023,13:57:08,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
136432,19,6,2023,13:58:41,1,8,40,3.75,Coffee,Barista Espresso,Cappuccino
136477,19,6,2023,14:38:34,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
136481,19,6,2023,14:43:14,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
136501,19,6,2023,15:06:54,1,8,38,3.75,Coffee,Barista Espresso,Latte
136511,19,6,2023,15:17:26,1,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
136521,19,6,2023,15:31:41,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
136524,19,6,2023,15:33:20,2,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
136534,19,6,2023,15:42:58,2,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
136540,19,6,2023,15:48:53,1,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
136544,19,6,2023,15:54:12,1,8,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
136560,19,6,2023,16:16:25,2,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
136562,19,6,2023,16:17:29,2,8,37,3,Coffee,Barista Espresso,Espresso shot
136564,19,6,2023,16:18:33,2,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
136573,19,6,2023,16:24:19,2,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
136579,19,6,2023,16:32:20,2,8,37,3,Coffee,Barista Espresso,Espresso shot
136583,19,6,2023,16:34:31,1,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
136592,19,6,2023,16:45:46,1,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
136606,19,6,2023,17:00:12,1,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
136618,19,6,2023,17:15:09,1,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
136628,19,6,2023,17:24:09,1,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
136631,19,6,2023,17:29:48,1,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
136635,19,6,2023,17:35:53,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
136637,19,6,2023,17:39:43,2,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
136656,19,6,2023,18:05:14,1,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
136659,19,6,2023,18:05:30,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
136662,19,6,2023,18:09:53,1,8,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
136669,19,6,2023,18:18:10,2,8,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
136677,19,6,2023,18:23:04,1,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
136691,19,6,2023,18:39:01,1,8,40,3.75,Coffee,Barista Espresso,Cappuccino
136708,19,6,2023,18:55:54,2,8,39,4.25,Coffee,Barista Espresso,Latte Rg
136715,19,6,2023,19:05:10,1,8,37,3,Coffee,Barista Espresso,Espresso shot
136719,19,6,2023,19:13:13,2,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
136720,19,6,2023,19:19:25,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
136722,19,6,2023,19:25:56,2,8,37,3,Coffee,Barista Espresso,Espresso shot
136723,19,6,2023,19:26:12,1,8,37,3,Coffee,Barista Espresso,Espresso shot
136725,19,6,2023,19:29:16,1,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
136734,19,6,2023,19:40:35,1,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
136743,19,6,2023,19:48:25,2,8,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
136746,19,6,2023,19:53:39,1,8,39,4.25,Coffee,Barista Espresso,Latte Rg
136749,19,6,2023,19:57:19,1,8,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
136879,20,6,2023,8:02:55,1,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
136880,20,6,2023,8:03:08,1,8,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
136881,20,6,2023,8:03:10,1,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
136882,20,6,2023,8:03:25,2,8,37,3,Coffee,Barista Espresso,Espresso shot
136885,20,6,2023,8:04:36,2,8,38,3.75,Coffee,Barista Espresso,Latte
136898,20,6,2023,8:08:04,1,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
136900,20,6,2023,8:11:00,1,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
136901,20,6,2023,8:11:06,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
136909,20,6,2023,8:13:27,1,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
136915,20,6,2023,8:15:47,1,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
136917,20,6,2023,8:15:59,2,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
136918,20,6,2023,8:16:24,1,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
136920,20,6,2023,8:16:42,1,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
136923,20,6,2023,8:19:25,1,8,38,3.75,Coffee,Barista Espresso,Latte
136932,20,6,2023,8:22:07,1,8,39,4.25,Coffee,Barista Espresso,Latte Rg
136935,20,6,2023,8:23:10,2,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
136985,20,6,2023,8:35:41,2,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
136986,20,6,2023,8:35:47,2,8,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
136991,20,6,2023,8:37:11,1,8,40,3.75,Coffee,Barista Espresso,Cappuccino
136994,20,6,2023,8:37:39,2,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
136998,20,6,2023,8:39:05,1,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
137003,20,6,2023,8:39:40,2,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
137007,20,6,2023,8:40:48,1,8,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
137012,20,6,2023,8:42:38,1,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
137013,20,6,2023,8:43:27,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
137018,20,6,2023,8:44:58,2,8,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
137019,20,6,2023,8:45:01,2,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
137022,20,6,2023,8:45:39,1,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
137033,20,6,2023,8:47:29,2,8,38,3.75,Coffee,Barista Espresso,Latte
137045,20,6,2023,8:49:21,1,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
137047,20,6,2023,8:50:03,2,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
137050,20,6,2023,8:52:10,1,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
137052,20,6,2023,8:53:40,2,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
137054,20,6,2023,8:54:11,1,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
137088,20,6,2023,8:58:57,2,8,26,3,Coffee,Organic brewed coffee,Brazilian Rg
137089,20,6,2023,8:59:11,2,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
137096,20,6,2023,9:01:23,1,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
137105,20,6,2023,9:03:27,1,8,40,3.75,Coffee,Barista Espresso,Cappuccino
137113,20,6,2023,9:06:51,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
137123,20,6,2023,9:08:43,2,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
137125,20,6,2023,9:08:57,2,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
137127,20,6,2023,9:09:20,1,8,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
137128,20,6,2023,9:09:26,2,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
137132,20,6,2023,9:09:39,1,8,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
137149,20,6,2023,9:17:28,1,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
137162,20,6,2023,9:19:55,1,8,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
137168,20,6,2023,9:22:48,2,8,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
137179,20,6,2023,9:26:32,2,8,38,3.75,Coffee,Barista Espresso,Latte
137209,20,6,2023,9:36:58,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
137226,20,6,2023,9:41:02,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
137236,20,6,2023,9:46:25,1,8,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
137238,20,6,2023,9:47:24,2,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
137241,20,6,2023,9:47:39,2,8,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
137244,20,6,2023,9:48:36,1,8,37,3,Coffee,Barista Espresso,Espresso shot
137252,20,6,2023,9:49:39,1,8,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
137263,20,6,2023,9:54:54,1,8,39,4.25,Coffee,Barista Espresso,Latte Rg
137275,20,6,2023,9:57:19,1,8,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
137276,20,6,2023,9:57:26,2,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
137294,20,6,2023,10:01:10,1,8,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
137296,20,6,2023,10:01:53,2,8,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
137300,20,6,2023,10:02:56,1,8,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
137302,20,6,2023,10:03:37,1,8,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
137305,20,6,2023,10:05:19,2,8,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
137308,20,6,2023,10:06:03,2,8,40,3.75,Coffee,Barista Espresso,Cappuccino
137328,20,6,2023,10:12:38,2,8,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
137332,20,6,2023,10:13:11,1,8,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
